CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08/08/2016,8:40,MANHATTAN,10011,40.74463,-73.99898,POINT (-73.99898 40.74463),WEST 22 STREET                  ,8 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,3497783,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/17/2016,11:30,,,40.689144,-73.99071,POINT (-73.99071 40.689144),ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3501898,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/01/2016,14:45,MANHATTAN,10036,40.762806,-73.993164,POINT (-73.993164 40.762806),WEST 47 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493865,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,20:30,MANHATTAN,10000,40.791634,-73.96257,POINT (-73.96257 40.791634),TRANSVERSE ROAD NUMBER FOUR     ,WEST DRIVE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,,,,,3533239,BICYCLE,,,,
08/18/2016,13:22,,,40.61977,-73.966194,POINT (-73.966194 40.61977),,,AVENUE L                                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3503114,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/01/2016,15:30,,,,,,LINDEN PLACE                    ,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3493103,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/13/2016,0:00,,,40.632446,-73.9685,POINT (-73.9685 40.632446),PARKVILLE AVENUE                ,EAST 8 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3555878,SPORT UTILITY / STATION WAGON,,,,
08/14/2016,20:45,,,,,,BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3500613,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,19:00,MANHATTAN,10027,40.80942,-73.94149,POINT (-73.94149 40.80942),,,27        WEST 129 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492665,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/12/2016,8:45,QUEENS,11101,40.744453,-73.92983,POINT (-73.92983 40.744453),35 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3499299,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/16/2016,16:40,BROOKLYN,11224,40.576588,-73.98504,POINT (-73.98504 40.576588),,,1726      MERMAID AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501687,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,13:00,MANHATTAN,10012,40.722954,-73.99773,POINT (-73.99773 40.722954),,,79        CROSBY STREET                 ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3497019,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
07/27/2016,12:36,MANHATTAN,10021,40.773006,-73.96033,POINT (-73.96033 40.773006),LEXINGTON AVENUE                ,EAST 76 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3489257,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/12/2016,15:00,BROOKLYN,11236,40.63421,-73.88905,POINT (-73.88905 40.63421),,,9730      SEAVIEW AVENUE                ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3500284,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/17/2016,10:30,BROOKLYN,11201,40.68982,-73.97853,POINT (-73.97853 40.68982),,,106       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3502530,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/03/2016,0:23,MANHATTAN,10012,40.728413,-73.99426,POINT (-73.99426 40.728413),BROADWAY                        ,EAST 4 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3498445,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
07/28/2016,15:40,BRONX,10466,40.89016,-73.84261,POINT (-73.84261 40.89016),BAYCHESTER AVENUE               ,STRANG AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3491108,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/06/2016,21:50,QUEENS,11373,40.7372,-73.88252,POINT (-73.88252 40.7372),VANKLEECK STREET                ,CODWISE PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496101,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,12:28,BROOKLYN,11201,40.696033,-73.98453,POINT (-73.98453 40.696033),FLATBUSH AVENUE EXTENSION       ,TILLARY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3491232,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,8:00,,,40.745148,-73.93348,POINT (-73.93348 40.745148),QUEENS BOULEVARD                ,VANDAM STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3496775,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/29/2016,13:25,QUEENS,11373,40.73733,-73.88034,POINT (-73.88034 40.73733),QUEENS BOULEVARD                ,GOLDSMITH STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3492499,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,10:40,BROOKLYN,11216,40.6709,-73.95319,POINT (-73.95319 40.6709),ROGERS AVENUE                   ,LINCOLN PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3497403,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,23:42,BRONX,10458,40.874187,-73.88447,POINT (-73.88447 40.874187),,,244       EAST 204 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496475,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/11/2016,14:20,,,40.761143,-73.75549,POINT (-73.75549 40.761143),CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3498346,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/04/2016,13:17,,,40.689228,-73.9847,POINT (-73.9847 40.689228),,,LIVINGSTON STREET                       ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3498177,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,2:50,QUEENS,11378,40.723007,-73.90458,POINT (-73.90458 40.723007),61 STREET                       ,MASPETH AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3503291,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK
08/10/2016,13:05,MANHATTAN,10011,40.74595,-73.99802,POINT (-73.99802 40.74595),8 AVENUE                        ,WEST 24 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3499401,BICYCLE,PASSENGER VEHICLE,TAXI,BICYCLE,
07/30/2016,18:02,QUEENS,11368,40.758305,-73.85561,POINT (-73.85561 40.758305),NORTHERN BOULEVARD              ,114 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492557,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/16/2016,12:00,QUEENS,11102,,,,ASTORIA BOULEVARD               ,CRESCENT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3428701,PASSENGER VEHICLE,,,,
03/11/2020,8:33,,,,,,BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4300205,Station Wagon/Sport Utility Vehicle,Sedan,,,
08/15/2016,7:16,MANHATTAN,10006,40.71071,-74.01404,POINT (-74.01404 40.71071),,,150       LIBERTY STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3500764,SMALL COM VEH(4 TIRES) ,,,,
08/04/2016,10:45,BRONX,10462,40.84904,-73.867516,POINT (-73.867516 40.84904),,,1975      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3533069,PASSENGER VEHICLE,,,,
08/16/2016,23:00,QUEENS,11427,40.729614,-73.7445,POINT (-73.7445 40.729614),,,88-14     SPRINGFIELD BOULEVARD         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3505564,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/03/2016,22:40,,,40.852306,-73.89811,POINT (-73.89811 40.852306),WEBSTER AVENUE                  ,EAST 180 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3532863,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,7:29,MANHATTAN,10037,40.818005,-73.93647,POINT (-73.93647 40.818005),,,60        WEST 142 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3496304,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/08/2016,15:30,,,40.706394,-73.94643,POINT (-73.94643 40.706394),LEONARD STREET                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496635,PASSENGER VEHICLE,MOTORCYCLE,MOTORCYCLE,PASSENGER VEHICLE,
08/12/2016,18:57,QUEENS,11421,40.688496,-73.8548,POINT (-73.8548 40.688496),88 STREET                       ,91 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3501232,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/18/2016,10:30,,,40.647766,-73.95816,POINT (-73.95816 40.647766),FLATBUSH AVENUE                 ,ALBEMARLE ROAD,,1,0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3503151,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/31/2016,23:49,BROOKLYN,11223,40.609985,-73.96239,POINT (-73.96239 40.609985),CONEY ISLAND AVENUE             ,AVENUE P,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3492875,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/08/2016,20:00,,,40.663227,-73.93159,POINT (-73.93159 40.663227),EAST NEW YORK AVENUE            ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497290,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/27/2016,13:25,BROOKLYN,11238,40.679535,-73.95683,POINT (-73.95683 40.679535),,,1053      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3489627,PASSENGER VEHICLE,OTHER,,,
08/14/2016,0:05,BRONX,10467,40.86405,-73.86545,POINT (-73.86545 40.86405),,,2560      HOLLAND AVENUE                ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3500168,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/04/2016,0:00,QUEENS,11357,40.78172,-73.82361,POINT (-73.82361 40.78172),,,144-15    20 AVENUE                     ,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,3532645,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
07/28/2016,14:19,MANHATTAN,10023,40.77938,-73.981064,POINT (-73.981064 40.77938),,,279       AMSTERDAM AVENUE              ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3491060,BICYCLE,PASSENGER VEHICLE,BICYCLE,,
08/01/2016,11:30,BROOKLYN,11235,,,,CONEY ISLAND AVENUE             ,KATHLEEN PLACE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,Unspecified,,,3532790,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/07/2016,11:39,,,,,,VERRAZANO BRIDGE UPPER          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3499385,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/05/2016,22:10,MANHATTAN,10013,40.719612,-73.996254,POINT (-73.996254 40.719612),,,160       MOTT STREET                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495265,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/01/2016,21:35,BROOKLYN,11224,40.579803,-73.97184,POINT (-73.97184 40.579803),WEST 5 STREET                   ,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3492822,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,11:50,BROOKLYN,11207,40.677845,-73.89289,POINT (-73.89289 40.677845),,,2758      FULTON STREET                 ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3503191,BICYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,
08/18/2016,17:30,BROOKLYN,11212,40.656395,-73.92022,POINT (-73.92022 40.656395),,,410       EAST 93 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3506092,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/19/2016,16:48,BROOKLYN,11203,40.644432,-73.9296,POINT (-73.9296 40.644432),UTICA AVENUE                    ,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3506106,PASSENGER VEHICLE,MOTORCYCLE,MOTORCYCLE,PASSENGER VEHICLE,
08/02/2016,15:14,MANHATTAN,10021,40.77233,-73.958725,POINT (-73.958725 40.77233),EAST 76 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3532867,TAXI,PASSENGER VEHICLE,,,
08/09/2016,23:50,BROOKLYN,11216,40.678314,-73.95292,POINT (-73.95292 40.678314),,,1322      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497406,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/15/2016,9:04,,,,,,,,3 AVENUE  EAST 82 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500831,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/06/2016,9:40,,,40.752945,-73.75201,POINT (-73.75201 40.752945),CLOVERDALE BOULEVARD            ,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3494723,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,21:22,QUEENS,11385,40.705223,-73.87857,POINT (-73.87857 40.705223),CENTRAL AVENUE                  ,72 PLACE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3495998,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,1:00,,,40.90128,-73.887764,POINT (-73.887764 40.90128),MOSHOLU PARKWAY                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3520000,SPORT UTILITY / STATION WAGON,,,,
08/02/2016,14:00,BRONX,10474,40.81711,-73.89204,POINT (-73.89204 40.81711),TIFFANY STREET                  ,GARRISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3493999,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/27/2016,16:05,,,40.657516,-73.943886,POINT (-73.943886 40.657516),WINTHROP STREET                 ,,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,3489571,BICYCLE,PASSENGER VEHICLE,,,
08/07/2016,11:00,QUEENS,11379,40.71316,-73.87853,POINT (-73.87853 40.71316),,,66-83     74 STREET                     ,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3496023,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08/10/2016,14:50,MANHATTAN,10034,40.87122,-73.91416,POINT (-73.91416 40.87122),WEST 218 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3497934,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,14:10,QUEENS,11364,40.756462,-73.75102,POINT (-73.75102 40.756462),,,230-26    53 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3499728,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/02/2016,21:10,BROOKLYN,11225,40.662952,-73.96094,POINT (-73.96094 40.662952),,,1084      WASHINGTON AVENUE             ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3493522,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/03/2016,17:00,,,40.726166,-73.83865,POINT (-73.83865 40.726166),GRAND CENTRAL PARKWAY           ,69 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494404,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/31/2016,18:00,QUEENS,11416,40.682346,-73.85949,POINT (-73.85949 40.682346),,,80-01     97 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492362,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/08/2016,0:00,BRONX,10460,40.835575,-73.89098,POINT (-73.89098 40.835575),,,1555      SEABURY PLACE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3495514,PASSENGER VEHICLE,,,,
08/17/2016,16:51,MANHATTAN,10000,40.791634,-73.96257,POINT (-73.96257 40.791634),TRANSVERSE ROAD NUMBER FOUR     ,WEST DRIVE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3533237,BICYCLE,,,,
08/15/2016,18:35,MANHATTAN,10013,40.71592,-73.99933,POINT (-73.99933 40.71592),MULBERRY STREET                 ,BAYARD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501432,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/29/2016,17:15,,,40.797,-73.93778,POINT (-73.93778 40.797),EAST 116 STREET                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3491618,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,12:37,BRONX,10461,40.842175,-73.83004,POINT (-73.83004 40.842175),CROSBY AVENUE                   ,ZULETTE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3504543,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/19/2016,12:08,QUEENS,11375,40.732277,-73.84927,POINT (-73.84927 40.732277),108 STREET                      ,64 ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3503383,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/06/2016,5:45,,,40.72227,-73.9411,POINT (-73.9411 40.72227),MEEKER AVENUE                   ,KINGSLAND AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3496640,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/10/2016,17:00,QUEENS,11106,40.76616,-73.930824,POINT (-73.930824 40.76616),,,31-46     21 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3499754,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,6:15,MANHATTAN,10021,40.771694,-73.95919,POINT (-73.95919 40.771694),EAST 75 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3489944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/03/2016,10:30,QUEENS,11101,40.753635,-73.91893,POINT (-73.91893 40.753635),NORTHERN BOULEVARD              ,35 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496158,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/12/2016,15:45,QUEENS,11415,40.71107,-73.82821,POINT (-73.82821 40.71107),KEW GARDEN ROAD                 ,83 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501229,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/29/2016,13:00,QUEENS,11427,40.728554,-73.7544,POINT (-73.7544 40.728554),,,214-15    86 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3490456,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/17/2016,18:50,,,40.72565,-73.93205,POINT (-73.93205 40.72565),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3502555,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/14/2016,5:05,MANHATTAN,10003,40.736786,-73.98408,POINT (-73.98408 40.736786),,,207       EAST 20 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3499422,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/30/2016,3:34,MANHATTAN,10128,40.77855,-73.951256,POINT (-73.951256 40.77855),EAST 87 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3491542,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/16/2016,13:00,,,40.768013,-73.90423,POINT (-73.90423 40.768013),GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,Unspecified,,,3502091,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/03/2016,0:00,,,40.68716,-73.93588,POINT (-73.93588 40.68716),MONROE STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3494602,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/28/2016,12:16,BROOKLYN,11203,40.643604,-73.94301,POINT (-73.94301 40.643604),BROOKLYN AVENUE                 ,CLARENDON ROAD,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3492078,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/09/2016,23:00,,,40.70145,-73.989624,POINT (-73.989624 40.70145),BROOKLYN QUEENS EXPRESSWAY      ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3497458,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/04/2016,7:11,BROOKLYN,11218,40.647297,-73.9803,POINT (-73.9803 40.647297),CATON AVENUE                    ,MC DONALD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3532535,PASSENGER VEHICLE,MOTORCYCLE,,,
08/01/2016,10:05,BROOKLYN,11231,40.675198,-73.99936,POINT (-73.99936 40.675198),COURT STREET                    ,WEST 9 STREET,,1,0,1,0,0,0,0,0,Unsafe Lane Changing,,,,,3494188,PASSENGER VEHICLE,,,,
07/29/2016,12:30,QUEENS,11358,40.770615,-73.79881,POINT (-73.79881 40.770615),,,29-13     166 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3490768,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/03/2016,12:00,BRONX,10466,40.89034,-73.85804,POINT (-73.85804 40.89034),,,722       EAST 229 STREET               ,0,0,0,0,0,0,0,0,Animals Action,,,,,3505224,PASSENGER VEHICLE,,,,
07/28/2016,15:00,QUEENS,11429,40.712257,-73.741165,POINT (-73.741165 40.712257),217 STREET                      ,104 AVENUE,,2,0,0,0,0,0,2,0,Unspecified,,,,,3490376,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/09/2016,11:00,,,40.770054,-73.914406,POINT (-73.914406 40.770054),ASTORIA BOULEVARD               ,35 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3497693,PASSENGER VEHICLE,PICK-UP TRUCK,,,
